post_id,text,comment_time
1398807,,1647708710
1398807,"Прогнозируемая инфляция 20% индексация 8% Кто-нибудь назовите как они называются в ответе. Я материться уже не могу.

Реальных мер нет. индексация всегда копеечная. Мрот поднимают по 47 рублей. ""Майские указы"" до сих пор не выполнены. 10 000 на ребенка, когда без работы сидели в самоизоляцию.",1647709335
1398807,"А толку, если цены растут, а рубль падает. Их просты попытаются вернуть на прежний уровень, постараются. Но с 21 марта рубль опять упадет, и опять повышать социальные пенсии.... и так до бесконечности? С таким курсом на ""хорошую"" жизнь и такими перспективами, от которых плакать хочется.",1647709831
1398807,"Инфляция будет 25 процентов в месяц, будем килограмм денег обменивать на рулон туалетной бумаги как Венесуэлле. Нравится не нравится, терпи моя красавица. (В. Путин)",1647710245
1398807,Кого они хоят эти задобрить? Бабулек? А остальные? У нас в стране какая то глобальная экономическая катастрофа. Мы будем прозябать в еще большей нищете.,1647710428
1398807,"Как при царях , холоп думал добавит мне хозяин копеечку ????",1647711162
1398807,"Мамочки, плять. Можно же просто сказать- мамы.",1647712106
1398807,"а молодым мамочкам?? Цена на молочные смесь Nutrion выросли на 17% - 1650 за банку. Из-за инфляции цены подгузники детские бумажные - на 4,9%, пеленки для новорожденных - на 3,7%
я вообще не очень понимаю, мы ходим, всех спасаем, а у нас у самих внутри разруха.",1647706552
1398807,"В то время, как цены выросли на 70%. ХХХИХ, остальное проиндексируют патриотизмом с экрана телевизора.",1647707479
1398807,"А как же мы своих детей вырастет?без памперсов.наглеть не надо.почаще стирайте .у всех дома машины автомат.и вообще.детей мы продаем только для себя.а не что б получить от государства деньги..вы их заработали,?",1647708397
1398807,,1647708710
1398807,"Прогнозируемая инфляция 20% индексация 8% Кто-нибудь назовите как они называются в ответе. Я материться уже не могу.

Реальных мер нет. индексация всегда копеечная. Мрот поднимают по 47 рублей. ""Майские указы"" до сих пор не выполнены. 10 000 на ребенка, когда без работы сидели в самоизоляцию.",1647709335
1398807,"А толку, если цены растут, а рубль падает. Их просты попытаются вернуть на прежний уровень, постараются. Но с 21 марта рубль опять упадет, и опять повышать социальные пенсии.... и так до бесконечности? С таким курсом на ""хорошую"" жизнь и такими перспективами, от которых плакать хочется.",1647709831
1398807,"Инфляция будет 25 процентов в месяц, будем килограмм денег обменивать на рулон туалетной бумаги как Венесуэлле. Нравится не нравится, терпи моя красавица. (В. Путин)",1647710245
1398807,Кого они хоят эти задобрить? Бабулек? А остальные? У нас в стране какая то глобальная экономическая катастрофа. Мы будем прозябать в еще большей нищете.,1647710428
1398807,"Как при царях , холоп думал добавит мне хозяин копеечку ????",1647711162
1398807,"Мамочки, плять. Можно же просто сказать- мамы.",1647712106
1398807,"а молодым мамочкам?? Цена на молочные смесь Nutrion выросли на 17% - 1650 за банку. Из-за инфляции цены подгузники детские бумажные - на 4,9%, пеленки для новорожденных - на 3,7%
я вообще не очень понимаю, мы ходим, всех спасаем, а у нас у самих внутри разруха.",1647706552
1398807,"В то время, как цены выросли на 70%. ХХХИХ, остальное проиндексируют патриотизмом с экрана телевизора.",1647707479
1398807,"А как же мы своих детей вырастет?без памперсов.наглеть не надо.почаще стирайте .у всех дома машины автомат.и вообще.детей мы продаем только для себя.а не что б получить от государства деньги..вы их заработали,?",1647708397
1398807,,1647708710
1398807,"Прогнозируемая инфляция 20% индексация 8% Кто-нибудь назовите как они называются в ответе. Я материться уже не могу.

Реальных мер нет. индексация всегда копеечная. Мрот поднимают по 47 рублей. ""Майские указы"" до сих пор не выполнены. 10 000 на ребенка, когда без работы сидели в самоизоляцию.",1647709335
1398807,"А толку, если цены растут, а рубль падает. Их просты попытаются вернуть на прежний уровень, постараются. Но с 21 марта рубль опять упадет, и опять повышать социальные пенсии.... и так до бесконечности? С таким курсом на ""хорошую"" жизнь и такими перспективами, от которых плакать хочется.",1647709831
1398807,"Инфляция будет 25 процентов в месяц, будем килограмм денег обменивать на рулон туалетной бумаги как Венесуэлле. Нравится не нравится, терпи моя красавица. (В. Путин)",1647710245
1398807,Кого они хоят эти задобрить? Бабулек? А остальные? У нас в стране какая то глобальная экономическая катастрофа. Мы будем прозябать в еще большей нищете.,1647710428
1398807,"Как при царях , холоп думал добавит мне хозяин копеечку ????",1647711162
1398807,"Мамочки, плять. Можно же просто сказать- мамы.",1647712106
1397386,Я вижу он всерьёз занялся борьбой с 5 колонной,1647588919
1397386,"А кто ответит за 300 млрд. $??? 
Владимир Владимирович берет всю ответственность на себя.",1647589034
1397386,🙈рабство её продолжится....,1647589536
1397386,"Мне казалось, что она умнее...🤦‍♂️🤷‍♂️",1647589962
1397386,"Стало быть она что-то делает так, что устраивает ВВП!",1647593773
1397386,"Вот вы Ватники зря на Эльвиру гоните она профи своего дела и если бы не ОНА ваш обоссаный рубль уже по 300 р стоил , плюс у вас инфляция бы африканская была бы , она не виновата что у ДЕДА крыша поехала и делает что может , я бы на ее месте бросил бы все и свалил бы за бугор",1647594620
1397386,,1647596790
1397386,Как же это плохо! Отправила ценности РФ за границу и там их конфисковали.,1647600692
1397386,"Держись, Эльвира! Не всякий мужчина справится,  а ты сможешь!",1647601841
1394740,,1647444530
1394740,Отлично,1647444553
1394740,"""Я им говорю: зачем вам воевать, мы молодые. А они: ""А нам так и так хана"". Это фашисты, это всё уже"" 
 
Жительница 17-г микрорайона Мариуполя рассказывает о том, как бандеровские террористы прикрываются мирными жителями.",1647444634
1394740,,1647445323
1394740,Все? Теперь заживем? Очередной рывок без раскачки 😁,1647445986
1394740,Рабочим всяких ООО не поднимали зарплаты последние 8 лет. Отменяйте ваш грёбаный капитализм.,1647446619
1394740,"Ничего, как нибудь протянем. Главное правительству сделать правильные выводы и в соответствии с ними двигаться дальше. А за мир в своей стране можно и потерпеть.",1647446857
1394740,Што ещё на следующие 23 года временно вырастет инфляция?,1647447162
1394740,"Да со всем наша страна справится, просто надо немного подождать.",1647447201
1394740,"Было дело на Ямале! 2003-2006 г.г.! Строительная фирма в Н.Уренгое! Я вахтовичка!Заказчик не рассчитался за объект! Директор нас собрал и предложил- выплачиваю зарплату и все по домам до вызова или закупаем стройматериал и работаем дальше! Конечно,работаем! Он заложил в банке свою квартиру ,Поверили Зуфарычу и все наладилось! Так и сейчас потерпим,крепче будем!!!👍👍",1647448734
1394191,"Чтобы в России была низкая инфляция - нужно сделать ставку рефинансирования ЦБ 5% годовых!
При запретительной ставке 20% годовых - инфляция будет только высокой!",1647414690
1394191,,1647415107
1394191,"что то очень сомневаюсь что по собственной воле. когда крадут триста миллиардов, запрещают полеты отказываются торговать. воля тут ни при чем.",1647416875
1394191,"Россию из совета  выкинули , а наши зали вают, что сама уходит",1647420338
1394008,Ё...нутые,1647410722
1394008,"Скоро у самозанятых разрешат... 
Экономики то всё меньше...",1647411290
1394008,"Чтобы в России была низкая инфляция - нужно сделать ставку рефинансирования ЦБ 5% годовых!
При запретительной ставке 20% годовых - инфляция будет только высокой!",1647413843
1394008,Хорошая идея.,1647417089
1394008,решение было бы не плохим. но сыровато. как решаться будет вопрос оплаты? как будет определяться компетентность работодателя? где уверенность что работодатель не ведет двойную бухгалтерию. и чему такой работодатель научит студента? вопросы. прочитал статью. оказывается студента хотят сделать бесплатной рабсилой. мы эти субботники проходили. будет студент сидеть где нибудь в уголочке ножкой дрыгать и забьет за спасибо работать. толку от такой практики?,1647417454
1394008,Закончились места на фабриках и заводах. Занимаюсь приёмом стекло посуды. Готов взять пару человек.,1647418027
1394008,в който веки хорошая идея,1647420759
1394008,"У предпринимателей, порой, образования не достаточно, чтобы написать отчёт и рецензию по итогу прохождения практики специалистом. Что делать будут? И как обеспечить, проходящего практику студента, консультативной поддержкой и соответствие технологий, согласно учебного процесса и в объеме изучаемой литературы. Это же предприниматель и его задача заработать деньги.",1647427689
1394008,Ага конкурентов плодить сызмальства 😁,1647428893
1393044,147% за путина,1647365480
1393044,"Вциом ? Оооооо . Ростат ? Уууууу . Искрене верю в 500 миллионов россиян и в 147% перепись ... а так же в то что инфляция 4,5% , картофель по 20р и прочие чудеса , в русалок  верю, в домовых",1647367471
1393044,"С каждым днем россияне будут становиться беднее. Мне сейчас то дорого верхнюю одежду покупать, а стиральная машина у нас в кредит - больше вообще никогда ничего не купим( все ж товары из-за границы к нам едут( а пока мы свое производство наладим… вот с 2014 уже налаживаем и все не наладили.",1647369302
1393044,"Чего они нам только уже не говорили, псевдо статистика одна из всех экранов. Абы народ не поднялся. А как дальше то нам на самом деле. Не по вашей картинке, а в реальности? Цены то реальные видели? Сходила кофейку купить, вместо 500р —--— 949р, за 250гр Jacobs. Сахар , судя по всему так вообще нас покинул.
А утром как вставать и еб****ь на две работы, с такими ценами?",1647370412
1393044,"Путину и нашим ребятам -' СЛАВА, СЛАВА, СЛАВА!!!🇷🇺🇷🇺🇷🇺",1647371743
1393044,"По телеку и здесь в комментариях люди, не умеющие думать, радуются санкциям и изоляции. Но например, из-за того, что Евросоюз больше не поставляет нам различные узлы и агрегаты, КАМАЗ будет ставить на свои машины кабины 70-х годов. Какой Ралли Дакар можно выиграть в такой кабине я хз.",1647371784
1390271,Ни приложение ни сайт не работает,1647242149
1390271,"Надо заморозить поставки нефти, газа, урана, титана, алюминия, цветных и черных металлов в недружественные страны а заодно и зерна",1647243172
1390106,,1647223409
1390106,Банкам нет веры.,1647223453
1390106,"США и Европа уверенно двигаются к бесславному концу своей гегемонии. Деградация этой гегемонии была заметна и раньше, сегодня же она раскрывает нам всю свою отвратительнейшую ""физиономию"", неприкрытую политику так называемого цивилизованного Запада. 
 
Запад понимает, что если не выиграть эту последнюю схватку за однополярный мир - другой возможности у них уже не будет, как и их самих в прежнем статусе ""управленцев"" этого мира. Именно по этому Запад предпринимает такие откровенно безумные шаги. 
 
Однако, безумие, безумием и останется, и дискредитируя сомо себя, оно скатывается на дно цивилизации в состояние примитивное и неразумное, где и обнаружит себя, если осознает это.",1647224255
1390106,"Это лживая информация. Банки не фиксируют не только ""резкого"" увеличения спроса на золота,но и вовсе никакого спроса на золото не фиксируют. Правильнее написать иначе:Центробанку очень хотелось бы фиксировать такой спрос. Покупка населением золота фактически означает,что это самое население берёт к себе на домашнее хранение драгоценные металлы государственного резерва,которые чертовски сложно будет потом продать (сравните,что легче: купить золотое кольцо или...продать золотое кольцо?) и невозможно вывезти за рубеж (где оно точно так же на фиг никому не нужно),отдавая взамен ликвидные и удобные бумажные деньги,которые могут немного сдержать инфляцию накануне дефолта. Банки по-прежнему:фиксировали,фиксируют и будут фиксировать и ""резкий"" и не очень резкий спрос на доллары США - единственно стабильную мировую валюту;намного более стабильную,чем рубль и обещания Антона Силуанова. ""Ведомости"" был ПОСЛЕДНИМ из российских новостных ресурсов,которому я хоть как-то доверял (до этого целый год терпел реструктуризованный и цензурированный ФСБ ""Коммерсанть""). Отписка от ""Ведомостей"" лично для меня означает ПОЛНЫЙ отказ от изучения новостей из российских СМИ. Телевизор был продан дворнику 15 лет назад.",1647226354
1390106,а почему не никель 😊,1647230451
1390106,каждый раз одно и тоже товарищи) гречку сахар макароны золото😂🤌🏻,1647237116
1390106,Кто оплатил эту рекламу?,1647241873
1390106,"Делайте биржу Сибири, биржу Владивостока и ищите #асеанских инвесторов

😎😎😎😎😎😎😎",1647286782
1390106,"Делайте биржу Сибири, биржу Владивостока и ищите #асеанских инвесторов

😎😎😎😎😎😎😎😎",1647286793
1385618,Кто эти люди и что это за банк😏,1646944451
1385618,Скатертью дорога,1646944853
1385618,Долой всю пидорасню из нашей страны ! Дышать легче будет !эти гниды будут нас учить как правильно жить и в носу ковыряться !,1646945409
1385618,Адекватные люди я смотрю комментарии тут не пишут?),1646945875
1385618,,1646945961
1385618,Не фейк - самый простой способ стать долларовым миллионером,1646946819
1385618,Простой народ и не слышал о таких банках😰,1646948623
1385618,славяне убивают славян..сука очнитесь!!!,1646950059
1385618,"Первый раз слышу про этот банк, валите отсюда как можно дальше, только потом обратно не ползите",1646951189
1385318,,1646929117
1385318,,1646931243
1385318,Индексация заработных плат соответствующая ожидается?,1646931531
1385318,"Сейчас путинский хуюбль стоит меньше 1 цента ..писец , плешивому",1646932393
1385318,Прогноз погоды так же делают.  Выпороть бы вас всех прогнозистов вместе с министрами.,1646932448
1385318,"Ну вот он рывок и прорыв,сейчас цены так взлетят что мы офигеем,у них то денег как у дурака фантиков,они выживут,а что будет с нами даже предположить страшно!",1646932765
1385318,Значит все 40%,1646932958
1385318,"Ну наконец-то прорыв, а то все рывками да рывками 😂",1646934558
1385318,"Вот и рывок, которого так хотелось",1646934574
1385318,,1646929117
1385318,,1646931243
1385318,Индексация заработных плат соответствующая ожидается?,1646931531
1385318,"Сейчас путинский хуюбль стоит меньше 1 цента ..писец , плешивому",1646932393
1385318,Прогноз погоды так же делают.  Выпороть бы вас всех прогнозистов вместе с министрами.,1646932448
1385318,"Ну вот он рывок и прорыв,сейчас цены так взлетят что мы офигеем,у них то денег как у дурака фантиков,они выживут,а что будет с нами даже предположить страшно!",1646932765
1385318,Значит все 40%,1646932958
1385318,"Ну наконец-то прорыв, а то все рывками да рывками 😂",1646934558
1385318,"Вот и рывок, которого так хотелось",1646934574
1385014,Такой наглости в «геополитике» тоже еще не было,1646914650
1385014,"Украинские военные засели в детском саду. А когда ВС РФ их уничтожат там, то пропагандистские СМИ будут показывать разбитый детский сад с беременными роженицами :",1646914781
1385014,"Так не ""экономическая война"", а ""экономическая спецоперация""",1646914816
1385014,Что-то приуныл усатый😕,1646915418
1385014,,1646915557
1385014,"Да всё будет хорошо! От куда этот пессимизм??? Мы же прошли 90 -ых, дефолт... Ерунда.... Проживём... Сейчас дело принципа-или мы продадим наших дедов, которые такую цену за Победу, или будем рабами Европы и НАТО. Лично я выбираю первое... Наше дело правое. Вера-превыше всего,",1646915729
1385014,да отмените вообще рубль. от каждого по способностям - каждому по потребностям! за 12 часовой рабочий день - 100 грамм хлеба!,1646916510
1385014,,1646916528
1385014,"Не знаю, но я бы срочно простил бы ВСЕ долги граждан России , кредиты , задолженности и прочее . Оставить 3 банка вместо 1000 . Гос банк , Сбер и втб . И начать всё с чистого листа",1646916601
1385014,"Все ждут, когда армия упрется в Польшу🤷‍♀️.",1646916787
1384497,,1646856267
1384497,"Это к вопросу о жадности наших коммерсов. На бирже, где ""независимые"" АЗС-ки закупаются, бензин с дизелем больше чем на 15% обвалились. Ну, и где снижение ими цен?",1646857712
1384497,"Что за враньё,10%,,уже все наполовину поднялось,или мы не ходим в магазины и цен не видели?",1646858620
1384497,"Давно надо предпринимателей контролировать с ценой, обнаглели до предела...",1646878713
1384497,,1646884342
1384497,"очень хорошие новости, россеяне обрадуются👍🏻",1647035879
1381608,,1646656303
1381608,,1646656321
1381608,,1646656346
1381608,,1646656430
1381608,Эти уже видели поржали. Покажите что то новое,1646656644
1381608,Фиолетово,1646656645
1381608,,1646656992
1381608,Дяде Вове Путину !,1646657003
1381608,И что ?,1646657433
1381608,,1646657778
1378142,"А потом на авито будут продавать, за не надобностью! Только я лучше старый и холодильник возьму и старую стиралку, так как они ремонтопригодны, по сравнению с одноразовой техникой сейчас!",1646399302
1378142,Скоро этот агрегат будет в дефиците и мясо за окном вместо холодильника ..допрезидентствовалась крыса,1646401060
1378142,"Полководец Зеленский в Варшаву вздриснул..Перемога,ей богу..Настоящий презик,украинский..😁",1646404420
1378142,Странно а в интернета орут что им ничего западного не надо,1646404561
1378142,,1646481315
1376957,Повышение это когда цены не растут...,1646342435
1376957,"Это ж какую они ждут инфляцию, чтобы такое предлагать?",1646342462
1376957,"Задам прямой вопрос президенту Российской Федерации Владимиру Владимировичу Путину. 

Как Вы позволили, гражданину Российской Федерации, Борису Минц, вывести (т.е. украсть) с̲ ̲«̲к̲а̲р̲м̲а̲н̲о̲в̲ ̲б̲а̲б̲у̲ш̲е̲к̲, д̲е̲д̲у̲ш̲е̲к̲ и иных граждан»̲ ̲в̲ государство ̲А̲н̲г̲л̲и̲я ̲3̲2̲ ̲м̲и̲л̲л̲и̲а̲р̲д̲а̲ ̲д̲о̲л̲л̲а̲р̲о̲в̲ из «Негосударственный Пенсионный Фонд Российской Федерации»? … 
/Народ требует ответа, В.В.П./",1646342618
1376957,А без депутатов оно это сделать не может?!Идиотизм!,1646360468
1375931,Сами себе крылья подрезают…,1646299027
1375931,"Ну ок, пойду в Военторг одеваться тогда..",1646299056
1375931,отличный подарок перед 8 марта. ),1646299065
1375931,"Если посмотреть со стороны, то получается что Набиуллина занимается госизменой.
В то время, когда началась спецоперация против нацистов на Украине, она занимается тем, что:
1. Не может удержать рубль в пределах 80 рублей за доллар.
2. Сохраняет привязку рубля к доллару, валюте США! И это в такое время!
3. Вместо поддержки отечественных компаний и уменьшения ставки по кредитам до среднемировых значений в 5% она увеличивает ставку кредита до 20%!
Именно увеличение ставки кредита до 20% подрывает нашу экономику и разгоняет инфляцию!
Может быть Набиуллину поменять местами с Улюкаевым?",1646299071
1375931,"HM, Apple.. вот выпендрежники. made in China и то и другое",1646299179
1375931,Какой там люкс! Обычный ширпотреб!,1646299253
1375931,"Ой да что там за вещи,тряпки висят в основном,все напокупают и как с инкубатора😂,но чё там,куда деваться ..фирма)Из всего ассортимента,выбрать удается от 1 до 3 вещей и то раз в год ну или в полгода.",1646299303
1375931,Повторение мать ученья.Сами себе проблемы создают.,1646299464
1375931,"Ужасно тряпье, один раз зашла и больше туда не ходок, странно что они еще не разорились.",1646299491
1375931,"150 точек, столько людей без работы остались, в условиях повышения цен на ВСЁ, зато комментаторы довольны, не нужоны им эти западные загнившие эплы и тряпки",1646299718
1375892,"Какая зараза сейчас нагнетает панику тем, что продает рубли за любые деньги?
Уж не те ли европейские компании, которые из-за своей паники довели стоимость 1 акции Сбербанка в Лондоне до 1 цента?",1646296365
1375892,"те кто скупают , сами же курс поднимают",1646296562
1375892,Go https://youtu.be/jSl51JmQf6M,1646296645
1375892,Российские войска ведут войну в Украине. Гибнут мирные жители.,1646296807
1375892,Рост только усилился....,1646297873
1375892,"Если посмотреть со стороны, то получается что Набиуллина занимается госизменой.
В то время, когда началась спецоперация против нацистов на Украине, она занимается тем, что:
1. Не может удержать рубль в пределах 80 рублей за доллар.
2. Сохраняет привязку рубля к доллару, валюте США! И это в такое время!
3. Вместо поддержки отечественных компаний и уменьшения ставки по кредита до среднемировых значений в 5% она увеличивает ставку кредита до 20%!
Именно увеличение ставки кредита до 20% подрывает нашу экономику и разгоняет инфляцию!
Может быть Набиуллину поменять местами с Улюкаевым?",1646298112
1375892,"Да поздно уже , кто хотел , тот купил. При таком раскладе власть сложно удержать , только с пулеметом.",1646300294
1375892,"#СколькоМожноМолчать? Вся правда о войне в Украине
https://www.youtube.com/watch?v=wsCANQ9HvBY",1646306837
1375892,"Какие еще итоги для России?

Например, флаг и гимн этого недогосударства больше не увидят на европейских и мировых спортивных турнирах. Все спортивные клубы, на которые тот же Газпром или ВТБ банк тратят десятки миллионов долларов в год, стали изгоями для мировой спортивной общественности. Также, земля оккупанта стала неприпуститмым местом для проведения международных соревнований на любом уровне. Теперь им останется играть на первенство бани или пивзавода.

Современная мировая культура будет теперь закрытой. Останется довольствоваться лишь концертами зазомбированых «газмановых» или блатных групп уровня «бутырки”.

Российские товары убирают с полок магазинов по всему миру. Все цивилизованные корпорации и производители отказались поставлять свою продукцию в страну, где свирепствует озверевший узурпатор. Теперь им останется довольствоваться лишь своими «йотафонами» и «вазами» - как это делают из поколения в поколение например их «друзья» на Кубе.

Российские банки отключаются от международных платежных систем. Российские граждане теряют сбережения, российских студентов исключают из европейских ВУЗов.

Но само главное, что российские матери теряют своих детей в совершенно чуждой для них стране!

Результатом агонии российской диктатуры стало около шести тысяч(!) погибших россиян всего через шесть дней войны. Чтобы получить что? Контроль над Украиной? Это невозможно. Это не изменить ракетами, бомбами или танками. Украина на своей родной земле. И за такую войну против украинской нации всех причастных уже ждёт Международный трибунал.

В такой ситуации жалко лишь за ту часть адекватных россиян, которых методично продолжают годами оболванивать, запугивать и держать в неведении.
Поэтому, если на территории Украины действительно существуют бандеровцы, или другие вымышленные больным пропагандистским воображением персонажи, то это 100% всего населения Украины.

Освобождать там некого, разворачивайтесь, и как говорят - идите нах*й!",1646355738
1370450,"На протяжении восьми лет были с ними пустые бла-бла-бла. Они не хотели договариваться и не будут, только если закончить спецоперацию по принуждению к миру. Полная их капитуляция! А уж потом можете вести с ними бла-бла-бла, чтоб показательно судить за все их зверства и преступления.",1646032649
1370450,Путин — позор России !,1646032711
1370450,,1646032993
1370450,"Зеленский, остановись",1646033304
1370450,Путин герой России.,1646035315
1370450,"Объясните пожалуйста, чем отличаются удары демократических, цивилизованных США, Великобритании, Франции, Германии, Италии, Испании, Канады по малюсенькой Сербии ( за то что она силой оружия не давала отделиться от себя нескольким областям), от нынешних ударов РФ по Украине ( за то, что она тоже силой оружия не давала отделиться от себя нескольким областям)",1646035816
1370450,,1646037063
1370450,"Никаких переговоров!
Никакого перемирия!

Стереть бандерокраину с лица земли вместе со всеми бандеровцами, что военными, что ""мирными""!

Не должно даже памяти остаться об этой унтерменшии!!!",1646038931
1370450,"Русские люди! Сейчас к вам пробуют достучаться все украинцы. Откройте наконец-то глаза. Мы Украина, жили мирно и спокойно. развивались и шли своим путем. Это после 2014 года - когда путинская армия впервые вторглась на нашу территорию, прикрылась якобы гражданской войной и отжала мой родной город Луганск, город Донецк и Крым. После этого Украина медленно, но уверена становилась на ноги. Раны стали затягиваться, обиды отступать. К 2021 году, Украинская экономика становится все лучше, ремонтируются дороги, старые поезда заменяются на новые, общее благоустройство растет. И тут 24 февраля 2022 ваши русские военные атакуют наши города. По всей моей стране летят ракеты! Бомбят крупные города, Харьков, Киев. Что это русские??!!!! Читаю вас, ваши сожаления, рассуждения что две точки зрения, мол игры политиков... Какие точки зрения, что вы пристали к нашему президенту Зеленскому! Мы его выбирали, мы им довольны, он сидит в Киеве, защищая свою страну. Не то что вас путин, чуть что сразу от страха в бункеры. Уйдите от нас, оставьте нас в покое! Какое НАТО нападает на вас? Сколько ракет прилетело к вам? Да если бы у нас была хунта, НАТО и прочая ересь, которую вам несут - ваши города уже умылись бы кровью! Но пока эта кровь течет по улицам моих городов! К счастью бОльшая часть этой крови - это ваши солдаты! Если вы не очнетесь, не восстанете против тирании путина - кровь ваших мужей, сыновей и братьев польется на Украинской земле. Она уже льется! Откройте глаза, включите мозги! Зачем всей Украине стучаться и кричать вам что б вы остановились! Матери, чьи сыновья якобы проходят армейские учения, узнайте где они на самом деле. Сейчас украинская армия берет в плен очень много юных парней. Не ваши ли это обманутые дети? За что им бороться?! Они и Россию не защищают и Украину не спасают. 
Если вы не выйдете против путина в ближайшее время, Украина вас никогда не простит, Весь мир вас проклянет - это будет цена вашей глухости, и инфантильности!",1646040283
1370136,"У нас власти всегда ко всему готовы😒 только, готовьтесь голодать.",1646010526
1370136,Не нужны нам ваши платные статьи,1646010621
1370136,"Пугалочка для тех, кто не жил в конце 90х...",1646011004
1370136,,1646012254
1370136,"Передайте ссылку матерям которые не могут найти своих сыновей: 
https://gdemoysyn.com/",1646018650
1370136,Да фуфло те кто жили в 90е переживут 😆,1646019714
1370136,"А народ готов? Урапатриоты и армия кремлеботов конечно готовы. А вот обычный народ и так был в шоке от роста цен, а теперь совсем катастрофа. Ура товарищи, как говорила любовница Путина Алина Кабаева: чем нам хуже тем нам лучше",1646019803
1370136,"Сами же отменят,ибо свои же бизнесмены взбухнут.
Санкции это палка о двух концах.",1646019919
1370136,А что мы не переживали гиперинфляций?,1646021270
1370136,"Как говорится не жили багато нечего и привыкать,простой народ ко всему готов а вот богатые сомневаюсь что готовы .",1646023105
1369542,почему такое не действует для американцев?,1645978432
1369542,"толерасты могут и концлагеря для русских открыть, нисколько не удивлюсь. 
презумпция виновности",1645978476
